"Step","Name: On-policy-GRPO - rollout/avg_response_length","Name: On-policy-GRPO - rollout/avg_response_length__MIN","Name: On-policy-GRPO - rollout/avg_response_length__MAX","Name: On-policy-REINFORCE+Baseline - rollout/avg_response_length","Name: On-policy-REINFORCE+Baseline - rollout/avg_response_length__MIN","Name: On-policy-REINFORCE+Baseline - rollout/avg_response_length__MAX","Name: On-policy-POS+NEG - rollout/avg_response_length","Name: On-policy-POS+NEG - rollout/avg_response_length__MIN","Name: On-policy-POS+NEG - rollout/avg_response_length__MAX","Name: On-policy-SFT - rollout/avg_response_length","Name: On-policy-SFT - rollout/avg_response_length__MIN","Name: On-policy-SFT - rollout/avg_response_length__MAX"
"639","627.6375122070312","627.6375122070312","627.6375122070312","548.5757141113281","530.5125122070312","566.638916015625","959.0535888671875","959.0535888671875","959.0535888671875","36.25","36.25","36.25"
"640","703.4791870117188","703.4791870117188","703.4791870117188","1088.21875","990.5625","1185.875","468.875","468.875","468.875","28.20833396911621","28.20833396911621","28.20833396911621"
"641","595.0625","595.0625","595.0625","966.747802734375","887.8984375","1045.59716796875","280.54998779296875","280.54998779296875","280.54998779296875","47.91666793823242","47.91666793823242","47.91666793823242"
"642","697.78125","697.78125","697.78125","1031.0870666503906","938.4553833007812","1123.71875","745.71875","745.71875","745.71875","25","25","25"
"643","674.25","674.25","674.25","1218.43359375","1143.3984375","1293.46875","391.13751220703125","391.13751220703125","391.13751220703125","31.0625","31.0625","31.0625"
"644","555.109375","555.109375","555.109375","1189.5664672851562","1105.4107666015625","1273.72216796875","230.65625","230.65625","230.65625","36.875","36.875","36.875"
"645","727.7578125","727.7578125","727.7578125","1008.515625","862.78125","1154.25","447.3125","447.3125","447.3125","51.33333206176758","51.33333206176758","51.33333206176758"
"646","507","507","507","1189.4639282226562","971.9625244140625","1406.96533203125","280.8500061035156","280.8500061035156","280.8500061035156","50.375","50.375","50.375"
"647","422.5625","422.5625","422.5625","1251.7023315429688","1025.1312255859375","1478.2734375","222.0729217529297","222.0729217529297","222.0729217529297","30.125","30.125","30.125"
"648","475.59375","475.59375","475.59375","777.9692993164062","602.8214111328125","953.1171875","366.5625","366.5625","366.5625","49.6875","49.6875","49.6875"
"649","567.609375","567.609375","567.609375","1444.5958251953125","1401.7125244140625","1487.4791259765625","293.47320556640625","293.47320556640625","293.47320556640625","39.03125","39.03125","39.03125"
"650","1157.387451171875","1157.387451171875","1157.387451171875","828.6961059570312","771.0875244140625","886.3046875","702.765625","702.765625","702.765625","50.58333206176758","50.58333206176758","50.58333206176758"
"651","603.6624755859375","603.6624755859375","603.6624755859375","1615.27294921875","1471.4625244140625","1759.0833740234375","465.8958435058594","465.8958435058594","465.8958435058594","27.25","27.25","27.25"
"652","696.65625","696.65625","696.65625","1245.5256652832031","886.1607055664062","1604.890625","540.625","540.625","540.625","27.75","27.75","27.75"
"653","656","656","656","1035.2874755859375","897.6875","1172.887451171875","371.1875","371.1875","371.1875","28.625","28.625","28.625"
"654","658.109375","658.109375","658.109375","853.4296875","617.640625","1089.21875","510.9583435058594","510.9583435058594","510.9583435058594","38.8125","38.8125","38.8125"
"655","730.96875","730.96875","730.96875","1329.6473388671875","1225","1434.294677734375","278.3229064941406","278.3229064941406","278.3229064941406","25.5","25.5","25.5"
"656","705.9000244140625","705.9000244140625","705.9000244140625","1791.5625","1698.4375","1884.6875","756.8125","756.8125","756.8125","49.125","49.125","49.125"
"657","1074.7083740234375","1074.7083740234375","1074.7083740234375","977.006103515625","609.234375","1344.77783203125","442.3541564941406","442.3541564941406","442.3541564941406","53.849998474121094","53.849998474121094","53.849998474121094"
"658","389.1875","389.1875","389.1875","1276.4107666015625","1276.4107666015625","1276.4107666015625","651.953125","651.953125","651.953125","56.46428680419922","56.46428680419922","56.46428680419922"
"659","698.4166870117188","698.4166870117188","698.4166870117188","1257.5","1257.5","1257.5","370.25","370.25","370.25","52.04166793823242","52.04166793823242","52.04166793823242"
"660","753.4375","753.4375","753.4375","1370.0625","1370.0625","1370.0625","313.88751220703125","313.88751220703125","313.88751220703125","52.75","52.75","52.75"
"661","484.5874938964844","484.5874938964844","484.5874938964844","1908.96875","1908.96875","1908.96875","316.2395935058594","316.2395935058594","316.2395935058594","45.8125","45.8125","45.8125"
"662","328.625","328.625","328.625","921.6875","921.6875","921.6875","184.5","184.5","184.5","43.79166793823242","43.79166793823242","43.79166793823242"
"663","581.3250122070312","581.3250122070312","581.3250122070312","1198.625","1198.625","1198.625","411.70001220703125","411.70001220703125","411.70001220703125","53.25","53.25","53.25"
"664","669.75","669.75","669.75","1738.21875","1738.21875","1738.21875","307.28125","307.28125","307.28125","82.875","82.875","82.875"
"665","532.53125","532.53125","532.53125","1334.7421875","1334.7421875","1334.7421875","632.0859375","632.0859375","632.0859375","42.53125","42.53125","42.53125"
"666","857.8125","857.8125","857.8125","1412.97216796875","1412.97216796875","1412.97216796875","310.203125","310.203125","310.203125","41","41","41"
"667","540.96875","540.96875","540.96875","1278.265625","1278.265625","1278.265625","587.6666870117188","587.6666870117188","587.6666870117188","45.6875","45.6875","45.6875"
"668","833.6666870117188","833.6666870117188","833.6666870117188","1572.9375","1572.9375","1572.9375","510.5234375","510.5234375","510.5234375","44.6875","44.6875","44.6875"
"669","583.40625","583.40625","583.40625","914.1527709960938","914.1527709960938","914.1527709960938","459.58929443359375","459.58929443359375","459.58929443359375","44.90625","44.90625","44.90625"
"670","478.203125","478.203125","478.203125","1271.612548828125","1271.612548828125","1271.612548828125","271.6666564941406","271.6666564941406","271.6666564941406","34","34","34"
"671","514.125","514.125","514.125","1186.642822265625","1186.642822265625","1186.642822265625","326.25","326.25","326.25","60.20833206176758","60.20833206176758","60.20833206176758"
"672","570.28125","570.28125","570.28125","628.8541870117188","628.8541870117188","628.8541870117188","479.484375","479.484375","479.484375","50.375","50.375","50.375"
"673","515.7083129882812","515.7083129882812","515.7083129882812","818.9285888671875","818.9285888671875","818.9285888671875","248.78125","248.78125","248.78125","48.5","48.5","48.5"
"674","436.84375","436.84375","436.84375","932.4017944335938","932.4017944335938","932.4017944335938","370.5089416503906","370.5089416503906","370.5089416503906","86.5","86.5","86.5"
"675","1139.15625","1139.15625","1139.15625","1417.762451171875","1417.762451171875","1417.762451171875","351.78125","351.78125","351.78125","22","22","22"
"676","478.125","478.125","478.125","1558.0625","1558.0625","1558.0625","471.75","471.75","471.75","41.625","41.625","41.625"
"677","653.0208129882812","653.0208129882812","653.0208129882812","1022.7321166992188","1022.7321166992188","1022.7321166992188","345.140625","345.140625","345.140625","58.125","58.125","58.125"
"678","440.0625","440.0625","440.0625","1172.169677734375","1172.169677734375","1172.169677734375","560.8928833007812","560.8928833007812","560.8928833007812","51.125","51.125","51.125"
"679","698.2291870117188","698.2291870117188","698.2291870117188","950.8125","950.8125","950.8125","312.48748779296875","312.48748779296875","312.48748779296875","32.5625","32.5625","32.5625"
"680","1173.15625","1173.15625","1173.15625","1214.612548828125","1214.612548828125","1214.612548828125","395.4791564941406","395.4791564941406","395.4791564941406","34.71875","34.71875","34.71875"
"681","856.375","856.375","856.375","1203.4375","1203.4375","1203.4375","572.2321166992188","572.2321166992188","572.2321166992188","72.125","72.125","72.125"
"682","779","779","779","1080.625","1080.625","1080.625","509.1875","509.1875","509.1875","29.875","29.875","29.875"
"683","608.953125","608.953125","608.953125","940.15625","940.15625","940.15625","862.1696166992188","862.1696166992188","862.1696166992188","60.125","60.125","60.125"
"684","779.25","779.25","779.25","1086.9625244140625","1086.9625244140625","1086.9625244140625","516.5416870117188","516.5416870117188","516.5416870117188","58.1875","58.1875","58.1875"
"685","609.7291870117188","609.7291870117188","609.7291870117188","741.78125","741.78125","741.78125","1011.1458129882812","1011.1458129882812","1011.1458129882812","42.41666793823242","42.41666793823242","42.41666793823242"
"686","926.046875","926.046875","926.046875","1340.6458740234375","1340.6458740234375","1340.6458740234375","304.765625","304.765625","304.765625","46.875","46.875","46.875"
"687","726.3541870117188","726.3541870117188","726.3541870117188","1148.90625","1148.90625","1148.90625","504.5625","504.5625","504.5625","40.75","40.75","40.75"
"688","423.625","423.625","423.625","752.4500122070312","752.4500122070312","752.4500122070312","666.7708129882812","666.7708129882812","666.7708129882812","58.25","58.25","58.25"
"689","613.0374755859375","613.0374755859375","613.0374755859375","1132.75","1132.75","1132.75","338.4375","338.4375","338.4375","41.625","41.625","41.625"
"690","682.0520629882812","682.0520629882812","682.0520629882812","1281.9921875","1281.9921875","1281.9921875","314.625","314.625","314.625","39.5625","39.5625","39.5625"
"691","993.9791870117188","993.9791870117188","993.9791870117188","868.375","868.375","868.375","198.140625","198.140625","198.140625","33.875","33.875","33.875"
"692","752.15625","752.15625","752.15625","1496","1496","1496","254.5833282470703","254.5833282470703","254.5833282470703","38.75","38.75","38.75"
"693","460.3958435058594","460.3958435058594","460.3958435058594","830.9270629882812","830.9270629882812","830.9270629882812","884.9000244140625","884.9000244140625","884.9000244140625","37.83333206176758","37.83333206176758","37.83333206176758"
"694","396.96875","396.96875","396.96875","974.625","974.625","974.625","815.25","815.25","815.25","34.96875","34.96875","34.96875"
"695","821.0416870117188","821.0416870117188","821.0416870117188","883.3375244140625","883.3375244140625","883.3375244140625","245.109375","245.109375","245.109375","59.91666793823242","59.91666793823242","59.91666793823242"
"696","556.96875","556.96875","556.96875","1262.8541259765625","1262.8541259765625","1262.8541259765625","876.9375","876.9375","876.9375","47.58333206176758","47.58333206176758","47.58333206176758"
"697","357.9375","357.9375","357.9375","946.4375","946.4375","946.4375","508.15625","508.15625","508.15625","44.25","44.25","44.25"
"698","681.3333129882812","681.3333129882812","681.3333129882812","1796.5625","1796.5625","1796.5625","826.484375","826.484375","826.484375","33.5","33.5","33.5"
"699","429.140625","429.140625","429.140625","1197.65625","1197.65625","1197.65625","378.96875","378.96875","378.96875","43.95833206176758","43.95833206176758","43.95833206176758"
"700","936.8125","936.8125","936.8125","1281.8214111328125","1281.8214111328125","1281.8214111328125","363.8125","363.8125","363.8125","45.125","45.125","45.125"
"701","378.9375","378.9375","378.9375","1135.9791259765625","1135.9791259765625","1135.9791259765625","320.765625","320.765625","320.765625","44.125","44.125","44.125"
"702","629.15625","629.15625","629.15625","898.4791870117188","898.4791870117188","898.4791870117188","508.0833435058594","508.0833435058594","508.0833435058594","22","22","22"
"703","523.75","523.75","523.75","636.7857055664062","636.7857055664062","636.7857055664062","320.3541564941406","320.3541564941406","320.3541564941406","48.95000076293945","48.95000076293945","48.95000076293945"
"704","628.15625","628.15625","628.15625","978.96875","978.96875","978.96875","398.4270935058594","398.4270935058594","398.4270935058594","52.625","52.625","52.625"
"705","603.6875","603.6875","603.6875","802.875","802.875","802.875","773.9791870117188","773.9791870117188","773.9791870117188","37","37","37"
"706","526.9375","526.9375","526.9375","589.9166870117188","589.9166870117188","589.9166870117188","348.4583435058594","348.4583435058594","348.4583435058594","40","40","40"
"707","539.875","539.875","539.875","978.4107055664062","978.4107055664062","978.4107055664062","292.54998779296875","292.54998779296875","292.54998779296875","40.349998474121094","40.349998474121094","40.349998474121094"
"708","450.71875","450.71875","450.71875","773.2222290039062","773.2222290039062","773.2222290039062","804.5416870117188","804.5416870117188","804.5416870117188","41.125","41.125","41.125"
"709","518.1875","518.1875","518.1875","1148.737548828125","1148.737548828125","1148.737548828125","497.953125","497.953125","497.953125","59.83333206176758","59.83333206176758","59.83333206176758"
"710","298.5625","298.5625","298.5625","1158.137451171875","1158.137451171875","1158.137451171875","312.78125","312.78125","312.78125","35.20000076293945","35.20000076293945","35.20000076293945"
"711","769.84375","769.84375","769.84375","1126.1607666015625","1126.1607666015625","1126.1607666015625","539.25","539.25","539.25","53.5","53.5","53.5"
"712","575.6964111328125","575.6964111328125","575.6964111328125","792.8928833007812","792.8928833007812","792.8928833007812","243.9875030517578","243.9875030517578","243.9875030517578","46.16666793823242","46.16666793823242","46.16666793823242"
"713","421.1458435058594","421.1458435058594","421.1458435058594","1498.0625","1498.0625","1498.0625","380.34375","380.34375","380.34375","36.16666793823242","36.16666793823242","36.16666793823242"
"714","691.25","691.25","691.25","1514.46875","1514.46875","1514.46875","473.5520935058594","473.5520935058594","473.5520935058594","37.66666793823242","37.66666793823242","37.66666793823242"
"715","496.65625","496.65625","496.65625","1152.5728759765625","1152.5728759765625","1152.5728759765625","849.09375","849.09375","849.09375","54","54","54"
"716","431.6875","431.6875","431.6875","587.6875","587.6875","587.6875","338.1625061035156","338.1625061035156","338.1625061035156","40.25","40.25","40.25"
"717","626.375","626.375","626.375","1198.0875244140625","1198.0875244140625","1198.0875244140625","536.15625","536.15625","536.15625","23.75","23.75","23.75"
"718","409.57501220703125","409.57501220703125","409.57501220703125","992.1071166992188","992.1071166992188","992.1071166992188","485.9910583496094","485.9910583496094","485.9910583496094","38.375","38.375","38.375"
"719","379.59375","379.59375","379.59375","702.5562744140625","702.5562744140625","702.5562744140625","446.1875","446.1875","446.1875","52.4375","52.4375","52.4375"
"720","385.8958435058594","385.8958435058594","385.8958435058594","677.2374877929688","677.2374877929688","677.2374877929688","629.5","629.5","629.5","37.83333206176758","37.83333206176758","37.83333206176758"
"721","475.9750061035156","475.9750061035156","475.9750061035156","739.6749877929688","739.6749877929688","739.6749877929688","452.0520935058594","452.0520935058594","452.0520935058594","50.25","50.25","50.25"
"722","802.546875","802.546875","802.546875","1096.3541259765625","1096.3541259765625","1096.3541259765625","349.0208435058594","349.0208435058594","349.0208435058594","55","55","55"
"723","439.59375","439.59375","439.59375","1199.3541259765625","1199.3541259765625","1199.3541259765625","410.3999938964844","410.3999938964844","410.3999938964844","23.75","23.75","23.75"
"724","506.5","506.5","506.5","610.201416015625","610.201416015625","610.201416015625","238.0749969482422","238.0749969482422","238.0749969482422","41.41666793823242","41.41666793823242","41.41666793823242"
"725","425.1875","425.1875","425.1875","1184.453125","1184.453125","1184.453125","302.75","302.75","302.75","34.20833206176758","34.20833206176758","34.20833206176758"
"726","476.8541564941406","476.8541564941406","476.8541564941406","993.9910888671875","993.9910888671875","993.9910888671875","614.09375","614.09375","614.09375","46.125","46.125","46.125"
"727","465.61248779296875","465.61248779296875","465.61248779296875","781.53125","781.53125","781.53125","228.375","228.375","228.375","61.625","61.625","61.625"
"728","394.71875","394.71875","394.71875","1297.0875244140625","1297.0875244140625","1297.0875244140625","694.9464111328125","694.9464111328125","694.9464111328125","53.85416793823242","53.85416793823242","53.85416793823242"
"729","505.0208435058594","505.0208435058594","505.0208435058594","1231.34375","1231.34375","1231.34375","988.78125","988.78125","988.78125","70.41666412353516","70.41666412353516","70.41666412353516"
"730","484.1875","484.1875","484.1875","928.1071166992188","928.1071166992188","928.1071166992188","314.75","314.75","314.75","42.84375","42.84375","42.84375"
"731","439.3333435058594","439.3333435058594","439.3333435058594","1192.75","1192.75","1192.75","340.046875","340.046875","340.046875","63","63","63"
"732","533.234375","533.234375","533.234375","1174.4375","1174.4375","1174.4375","350.84027099609375","350.84027099609375","350.84027099609375","47","47","47"
"733","430.46875","430.46875","430.46875","601.40625","601.40625","601.40625","548.796875","548.796875","548.796875","79.4375","79.4375","79.4375"
"734","869.84375","869.84375","869.84375","1149.9000244140625","1149.9000244140625","1149.9000244140625","186.15625","186.15625","186.15625","71.25","71.25","71.25"
"735","618.2708129882812","618.2708129882812","618.2708129882812","1058.9375","1058.9375","1058.9375","323.25","323.25","323.25","30.625","30.625","30.625"
"736","466.578125","466.578125","466.578125","612.46875","612.46875","612.46875","461.8020935058594","461.8020935058594","461.8020935058594","55.6875","55.6875","55.6875"
"737","760.3392944335938","760.3392944335938","760.3392944335938","882.1375122070312","882.1375122070312","882.1375122070312","304.71875","304.71875","304.71875","60.54166793823242","60.54166793823242","60.54166793823242"
"738","476.9375","476.9375","476.9375","1863.3333740234375","1863.3333740234375","1863.3333740234375","384.875","384.875","384.875","42.5","42.5","42.5"
"739","793.703125","793.703125","793.703125","1209.675048828125","1209.675048828125","1209.675048828125","221.625","221.625","221.625","47","47","47"
"740","731.625","731.625","731.625","1567.09375","1567.09375","1567.09375","386.3958435058594","386.3958435058594","386.3958435058594","65.8125","65.8125","65.8125"
"741","499.78125","499.78125","499.78125","1279.703125","1279.703125","1279.703125","371.8125","371.8125","371.8125","95.5","95.5","95.5"
"742","533.203125","533.203125","533.203125","919.6875","919.6875","919.6875","248.22500610351562","248.22500610351562","248.22500610351562","52","52","52"
"743","621.40625","621.40625","621.40625","1076.482177734375","1076.482177734375","1076.482177734375","293.2410583496094","293.2410583496094","293.2410583496094","43.125","43.125","43.125"
"744","587.09375","587.09375","587.09375","1566.40625","1566.40625","1566.40625","651.578125","651.578125","651.578125","80.30357360839844","80.30357360839844","80.30357360839844"
"745","471.2291564941406","471.2291564941406","471.2291564941406","776.1875","776.1875","776.1875","370.21875","370.21875","370.21875","50.650001525878906","50.650001525878906","50.650001525878906"
"746","625.8125","625.8125","625.8125","1196.78125","1196.78125","1196.78125","324.3214416503906","324.3214416503906","324.3214416503906","36.75","36.75","36.75"
"747","590.234375","590.234375","590.234375","1094.1041259765625","1094.1041259765625","1094.1041259765625","289.125","289.125","289.125","53.79166793823242","53.79166793823242","53.79166793823242"
"748","702.5499877929688","702.5499877929688","702.5499877929688","684.0208129882812","684.0208129882812","684.0208129882812","326.65625","326.65625","326.65625","87","87","87"
"749","737.7916870117188","737.7916870117188","737.7916870117188","1491.890625","1491.890625","1491.890625","444.703125","444.703125","444.703125","49.1875","49.1875","49.1875"
"750","750.3125","750.3125","750.3125","1481.96533203125","1481.96533203125","1481.96533203125","217.875","217.875","217.875","54.25","54.25","54.25"
"751","647.90625","647.90625","647.90625","987.8303833007812","987.8303833007812","987.8303833007812","316.15179443359375","316.15179443359375","316.15179443359375","45.14583206176758","45.14583206176758","45.14583206176758"
"752","672.2708129882812","672.2708129882812","672.2708129882812","1347.2291259765625","1347.2291259765625","1347.2291259765625","353.2986145019531","353.2986145019531","353.2986145019531","61.70833206176758","61.70833206176758","61.70833206176758"
"753","864.9821166992188","864.9821166992188","864.9821166992188","1573.390625","1573.390625","1573.390625","755.7291870117188","755.7291870117188","755.7291870117188","91.5625","91.5625","91.5625"
"754","693.3541870117188","693.3541870117188","693.3541870117188","1574.9375","1574.9375","1574.9375","295.5","295.5","295.5","56.375","56.375","56.375"
"755","894.625","894.625","894.625","797.5625","797.5625","797.5625","446.6875","446.6875","446.6875","45.1875","45.1875","45.1875"
"756","977.78125","977.78125","977.78125","909.6624755859375","909.6624755859375","909.6624755859375","326.95001220703125","326.95001220703125","326.95001220703125","44.5","44.5","44.5"
"757","955.7708129882812","955.7708129882812","955.7708129882812","1653.4453125","1653.4453125","1653.4453125","288.5416564941406","288.5416564941406","288.5416564941406","30","30","30"
"758","714.2374877929688","714.2374877929688","714.2374877929688","1087.0208740234375","1087.0208740234375","1087.0208740234375","338.234375","338.234375","338.234375","65.91666412353516","65.91666412353516","65.91666412353516"
"759","772.5499877929688","772.5499877929688","772.5499877929688","1344.2916259765625","1344.2916259765625","1344.2916259765625","279.9166564941406","279.9166564941406","279.9166564941406","44.25","44.25","44.25"
"760","1482.762451171875","1482.762451171875","1482.762451171875","1688.296875","1688.296875","1688.296875","340","340","340","46.16666793823242","46.16666793823242","46.16666793823242"
"761","987.9375","987.9375","987.9375","702.625","702.625","702.625","505.1458435058594","505.1458435058594","505.1458435058594","57.46875","57.46875","57.46875"
"762","838.6979370117188","838.6979370117188","838.6979370117188","940.0750122070312","940.0750122070312","940.0750122070312","383.3541564941406","383.3541564941406","383.3541564941406","54.974998474121094","54.974998474121094","54.974998474121094"
"763","719.9625244140625","719.9625244140625","719.9625244140625","1576.7874755859375","1576.7874755859375","1576.7874755859375","454.03125","454.03125","454.03125","32.375","32.375","32.375"
"764","645.0892944335938","645.0892944335938","645.0892944335938","1511.921875","1511.921875","1511.921875","302.2569580078125","302.2569580078125","302.2569580078125","57.25","57.25","57.25"
"765","572.9270629882812","572.9270629882812","572.9270629882812","857.109375","857.109375","857.109375","301.3645935058594","301.3645935058594","301.3645935058594","40.375","40.375","40.375"
"766","572.2374877929688","572.2374877929688","572.2374877929688","1235.3035888671875","1235.3035888671875","1235.3035888671875","453.6979064941406","453.6979064941406","453.6979064941406","49.375","49.375","49.375"
"767","651","651","651","1178.890625","1178.890625","1178.890625","743.53125","743.53125","743.53125","54.33333206176758","54.33333206176758","54.33333206176758"
"768","719.5625","719.5625","719.5625","796.6979370117188","796.6979370117188","796.6979370117188","248.046875","248.046875","248.046875","50.875","50.875","50.875"
"769","554.4270629882812","554.4270629882812","554.4270629882812","1009.515625","1009.515625","1009.515625","393.9861145019531","393.9861145019531","393.9861145019531","34.1875","34.1875","34.1875"
"770","970.6785888671875","970.6785888671875","970.6785888671875","588.7291870117188","588.7291870117188","588.7291870117188","334.0833435058594","334.0833435058594","334.0833435058594","34","34","34"
"771","528","528","528","1035.2578125","1035.2578125","1035.2578125","318.0625","318.0625","318.0625","77.875","77.875","77.875"
"772","896.15625","896.15625","896.15625","917.8020629882812","917.8020629882812","917.8020629882812","363.2109375","363.2109375","363.2109375","45.375","45.375","45.375"
"773","584.8875122070312","584.8875122070312","584.8875122070312","951.6875","951.6875","951.6875","218.625","218.625","218.625","46.125","46.125","46.125"
"774","875.09375","875.09375","875.09375","728.1875","728.1875","728.1875","287.2083435058594","287.2083435058594","287.2083435058594","34.375","34.375","34.375"
"775","700.46875","700.46875","700.46875","867.9821166992188","867.9821166992188","867.9821166992188","302.5416564941406","302.5416564941406","302.5416564941406","44.33333206176758","44.33333206176758","44.33333206176758"
"776","780.3333129882812","780.3333129882812","780.3333129882812","978.765625","978.765625","978.765625","488.375","488.375","488.375","31.54166603088379","31.54166603088379","31.54166603088379"
"777","632.9375","632.9375","632.9375","1085.75","1085.75","1085.75","998.4017944335938","998.4017944335938","998.4017944335938","68.125","68.125","68.125"
"778","728.3958129882812","728.3958129882812","728.3958129882812","1232.796875","1232.796875","1232.796875","428.3374938964844","428.3374938964844","428.3374938964844","44.75","44.75","44.75"
"779","809.3375244140625","809.3375244140625","809.3375244140625","820.3020629882812","820.3020629882812","820.3020629882812","293.6180419921875","293.6180419921875","293.6180419921875","51","51","51"
"780","442.4166564941406","442.4166564941406","442.4166564941406","1070.925048828125","1070.925048828125","1070.925048828125","370.125","370.125","370.125","45.95833206176758","45.95833206176758","45.95833206176758"
"781","803.125","803.125","803.125","1004.8958129882812","1004.8958129882812","1004.8958129882812","422.8515625","422.8515625","422.8515625","55.025001525878906","55.025001525878906","55.025001525878906"
"782","858.4249877929688","858.4249877929688","858.4249877929688","990.3680419921875","990.3680419921875","990.3680419921875","470.90625","470.90625","470.90625","42.53125","42.53125","42.53125"
"783","1459.862548828125","1459.862548828125","1459.862548828125","675.7708129882812","675.7708129882812","675.7708129882812","745.625","745.625","745.625","60.34375","60.34375","60.34375"
"784","1216.0374755859375","1216.0374755859375","1216.0374755859375","1079.4732666015625","1079.4732666015625","1079.4732666015625","712.046875","712.046875","712.046875","31.5","31.5","31.5"
"785","631.125","631.125","631.125","949.4500122070312","949.4500122070312","949.4500122070312","621.6375122070312","621.6375122070312","621.6375122070312","42.875","42.875","42.875"
"786","780.0625","780.0625","780.0625","1024.796875","1024.796875","1024.796875","469.625","469.625","469.625","69.125","69.125","69.125"
"787","515.4749755859375","515.4749755859375","515.4749755859375","935.5250244140625","935.5250244140625","935.5250244140625","314.70001220703125","314.70001220703125","314.70001220703125","52","52","52"
"788","958.2708129882812","958.2708129882812","958.2708129882812","985.640625","985.640625","985.640625","281.625","281.625","281.625","87.8125","87.8125","87.8125"
"789","1196.8125","1196.8125","1196.8125","1061.9791259765625","1061.9791259765625","1061.9791259765625","272.2946472167969","272.2946472167969","272.2946472167969","49.5","49.5","49.5"
"790","1980.625","1980.625","1980.625","1070.076416015625","1070.076416015625","1070.076416015625","571.9375","571.9375","571.9375","31.5","31.5","31.5"
"791","1582.1785888671875","1582.1785888671875","1582.1785888671875","936.5833129882812","936.5833129882812","936.5833129882812","303.78570556640625","303.78570556640625","303.78570556640625","82.94999694824219","82.94999694824219","82.94999694824219"
"792","1004.3125","1004.3125","1004.3125","1497.3541259765625","1497.3541259765625","1497.3541259765625","319.2749938964844","319.2749938964844","319.2749938964844","46.375","46.375","46.375"
"793","1003.9124755859375","1003.9124755859375","1003.9124755859375","1182.296875","1182.296875","1182.296875","411.875","411.875","411.875","40.5","40.5","40.5"
"794","771.5833129882812","771.5833129882812","771.5833129882812","633.1041870117188","633.1041870117188","633.1041870117188","473.6875","473.6875","473.6875","60.9375","60.9375","60.9375"
"795","1053.8515625","1053.8515625","1053.8515625","1047.9625244140625","1047.9625244140625","1047.9625244140625","324.6499938964844","324.6499938964844","324.6499938964844","48.875","48.875","48.875"
"796","1485.0999755859375","1485.0999755859375","1485.0999755859375","965.6145629882812","965.6145629882812","965.6145629882812","1416.6875","1416.6875","1416.6875","68.54166412353516","68.54166412353516","68.54166412353516"
"797","1013.328125","1013.328125","1013.328125","979.34375","979.34375","979.34375","459.234375","459.234375","459.234375","47.48214340209961","47.48214340209961","47.48214340209961"
"798","1310.513916015625","1310.513916015625","1310.513916015625","1149.4625244140625","1149.4625244140625","1149.4625244140625","521.2916870117188","521.2916870117188","521.2916870117188","65.75","65.75","65.75"
"799","730.6375122070312","730.6375122070312","730.6375122070312","956.2291870117188","956.2291870117188","956.2291870117188","706.03125","706.03125","706.03125","49.8125","49.8125","49.8125"
"800","1434.4583740234375","1434.4583740234375","1434.4583740234375","1157.9375","1157.9375","1157.9375","297.046875","297.046875","297.046875","35.25","35.25","35.25"
"801","963.5104370117188","963.5104370117188","963.5104370117188","1086.294677734375","1086.294677734375","1086.294677734375","558.5833129882812","558.5833129882812","558.5833129882812","91.875","91.875","91.875"
"802","897.78125","897.78125","897.78125","814.0625","814.0625","814.0625","488.1458435058594","488.1458435058594","488.1458435058594","40.5","40.5","40.5"
"803","1197.4140625","1197.4140625","1197.4140625","1396.612548828125","1396.612548828125","1396.612548828125","315.140625","315.140625","315.140625","49.41666793823242","49.41666793823242","49.41666793823242"
"804","914.875","914.875","914.875","1048.737548828125","1048.737548828125","1048.737548828125","232.6666717529297","232.6666717529297","232.6666717529297","40.625","40.625","40.625"
"805","693.0714111328125","693.0714111328125","693.0714111328125","1018.8958129882812","1018.8958129882812","1018.8958129882812","299.8359375","299.8359375","299.8359375","52.375","52.375","52.375"
"806","1146.8125","1146.8125","1146.8125","1176.1666259765625","1176.1666259765625","1176.1666259765625","349.9285583496094","349.9285583496094","349.9285583496094","39.375","39.375","39.375"
"807","1005.5446166992188","1005.5446166992188","1005.5446166992188","1277.6666259765625","1277.6666259765625","1277.6666259765625","602.1375122070312","602.1375122070312","602.1375122070312","58.849998474121094","58.849998474121094","58.849998474121094"
"808","777.0277709960938","777.0277709960938","777.0277709960938","1092.4017333984375","1092.4017333984375","1092.4017333984375","416","416","416","50.75","50.75","50.75"
"809","848.2999877929688","848.2999877929688","848.2999877929688","1607.5521240234375","1607.5521240234375","1607.5521240234375","293.9166564941406","293.9166564941406","293.9166564941406","38.75","38.75","38.75"
"810","900.515625","900.515625","900.515625","1151.8125","1151.8125","1151.8125","771.609375","771.609375","771.609375","42.375","42.375","42.375"
"811","862.96875","862.96875","862.96875","654.4375","654.4375","654.4375","337.1041564941406","337.1041564941406","337.1041564941406","83.96875","83.96875","83.96875"
"812","1020.7000122070312","1020.7000122070312","1020.7000122070312","1394.5999755859375","1394.5999755859375","1394.5999755859375","312.5714416503906","312.5714416503906","312.5714416503906","66.83333587646484","66.83333587646484","66.83333587646484"
"813","1117.328125","1117.328125","1117.328125","1074.90625","1074.90625","1074.90625","703.2083129882812","703.2083129882812","703.2083129882812","60.75","60.75","60.75"
