step,avg_len,avg_score,n,pos_len,neg_len
431,1530.68359375,0.78125,256,1257.63,2505.875
432,1309.66796875,0.91015625,256,1195.7510729613734,2463.695652173913
433,1230.109375,0.86328125,256,1232.8371040723982,1212.8857142857144
434,1670.28125,0.78515625,256,1455.1641791044776,2456.4363636363637
435,1185.6796875,0.9140625,256,1062.7222222222222,2493.5
436,1520.94921875,0.88671875,256,1472.3700440528635,1901.2068965517242
437,1725.10546875,0.90625,256,1621.280172413793,2728.75
438,1611.25,0.91015625,256,1403.390557939914,3716.9565217391305
439,1701.84375,0.8203125,256,1507.347619047619,2589.7608695652175
440,1522.16015625,0.91015625,256,1369.4291845493563,3069.391304347826
441,1776.08203125,0.91015625,256,1680.412017167382,2745.2608695652175
442,1831.05078125,0.87890625,256,1713.6266666666668,2683.3225806451615
443,1511.81640625,0.89453125,256,1431.53711790393,2192.703703703704
444,1894.3359375,0.8046875,256,1734.631067961165,2552.32
445,1744.796875,0.71484375,256,1419.6502732240438,2559.890410958904
446,1346.69921875,0.80859375,256,1239.3574879227053,1800.1632653061224
447,1575.90625,0.89453125,256,1330.6069868995633,3656.4074074074074
448,1488.625,0.86328125,256,1271.8325791855204,2857.5142857142855
449,1398.08203125,0.93359375,256,1303.44769874477,2728.529411764706
450,1454.38671875,0.87109375,256,1394.0044843049327,1862.4242424242425
451,1404.09765625,0.96484375,256,1376.8016194331983,2153.222222222222
452,1773.75,0.8515625,256,1565.288990825688,2969.657894736842
453,1685.91796875,0.84765625,256,1485.852534562212,2799.102564102564
454,1366.01953125,0.89453125,256,1268.471615720524,2193.3703703703704
455,1427.0859375,0.890625,256,1254.657894736842,2831.1428571428573
456,1379.7734375,0.83984375,256,1186.074418604651,2395.512195121951
457,1482.39453125,0.84765625,256,1352.115207373272,2207.2820512820513
458,1232.46484375,0.8984375,256,1160.878260869565,1865.7307692307693
459,1279.40234375,0.95703125,256,1229.9918367346938,2379.909090909091
460,1640.12109375,0.859375,256,1404.5272727272727,3079.8611111111113
461,1368.1484375,0.74609375,256,1185.8167539267015,1903.923076923077
462,1100.59375,0.9453125,256,1073.280991735537,1572.7142857142858
463,1597.28125,0.859375,256,1421.6454545454546,2670.6111111111113
464,1317.6484375,0.9140625,256,1149.7051282051282,3103.9545454545455
465,1248.36328125,0.90625,256,1094.6293103448277,2734.4583333333335
466,1301.92578125,0.93359375,256,1245.6150627615064,2093.5882352941176
467,1235.3203125,0.94140625,256,1202.0539419087138,1769.8
468,1546.4453125,0.8671875,256,1325.554054054054,2988.735294117647
469,1760.62890625,0.75390625,256,1497.8549222797928,2565.6349206349205
470,1507.90234375,0.91796875,256,1340.872340425532,3377.0476190476193
471,1263.28125,0.91015625,256,1210.37339055794,1799.2608695652175
472,1346.66796875,0.953125,256,1264.5040983606557,3017.3333333333335
473,1519.12109375,0.84375,256,1387.263888888889,2231.15
474,1624.5078125,0.9375,256,1527.7916666666667,3075.25
475,1252.56640625,0.9375,256,1186.9375,2237.0
476,1562.43359375,0.84375,256,1476.513888888889,2026.4
477,1458.890625,0.8515625,256,1420.7568807339449,1677.657894736842
478,1509.21484375,0.83203125,256,1437.8028169014085,1862.953488372093
479,1379.05859375,0.84375,256,1160.3425925925926,2560.125
480,1295.3359375,0.91015625,256,1280.0643776824033,1450.0434782608695
481,1245.6953125,0.88671875,256,1181.8061674008811,1745.7931034482758
482,1297.23046875,0.8828125,256,1196.924778761062,2052.866666666667
483,1790.44140625,0.87890625,256,1622.2133333333334,3011.451612903226
484,968.57421875,0.87109375,256,904.8206278026906,1399.3939393939395
485,1548.11328125,0.8515625,256,1393.98623853211,2432.315789473684
486,1388.48828125,0.9140625,256,1277.6153846153845,2567.7727272727275
487,1634.73046875,0.76171875,256,1380.4358974358975,2447.6393442622953
488,1221.328125,0.859375,256,1143.840909090909,1694.861111111111
489,1210.65234375,0.84765625,256,1105.1797235023041,1797.5128205128206
490,1471.84765625,0.87890625,256,1311.9155555555556,2632.6451612903224
491,1339.2734375,0.890625,256,1145.188596491228,2919.6785714285716
492,1283.5703125,0.875,256,1186.1517857142858,1965.5
493,1189.85546875,0.8125,256,1122.7788461538462,1480.5208333333333
494,977.29296875,0.92578125,256,840.3881856540085,2685.0
495,1670.171875,0.890625,256,1481.4561403508771,3206.8571428571427
496,1285.38671875,0.87890625,256,1209.0755555555556,1839.258064516129
497,1077.47265625,0.8984375,256,1011.4652173913043,1661.3846153846155
498,1040.15234375,0.94140625,256,953.2157676348547,2436.9333333333334
499,1325.15625,0.9296875,256,1256.68487394958,2230.5
500,1416.484375,0.875,256,1296.736607142857,2254.71875
501,1265.76171875,0.86328125,256,1194.0723981900453,1718.4285714285713
502,1302.68359375,0.90625,256,1216.0991379310344,2139.6666666666665
503,1122.85546875,0.90625,256,964.6508620689655,2652.1666666666665
504,1105.5078125,0.93359375,256,1045.8912133891213,1943.6470588235295
505,1202.0625,0.87109375,256,1045.6547085201794,2259.0
506,1342.3046875,0.7734375,256,1219.550505050505,1761.3620689655172
507,1389.70703125,0.90625,256,1264.9181034482758,2596.0
508,1119.203125,0.89453125,256,1072.6681222707423,1513.888888888889
509,1303.7421875,0.8984375,256,1184.7695652173913,2356.1923076923076
510,1770.71875,0.828125,256,1569.6132075471698,2739.681818181818
511,1456.08203125,0.92578125,256,1311.409282700422,3260.684210526316
512,1183.109375,0.95703125,256,1153.4938775510204,1842.7272727272727
513,1072.2109375,0.95703125,256,1029.2408163265306,2029.2727272727273
514,1393.69921875,0.8828125,256,1337.6106194690265,1816.2333333333333
515,1570.09765625,0.85546875,256,1387.283105022831,2652.162162162162
516,1691.6640625,0.80859375,256,1469.0821256038648,2631.9591836734694
517,1347.9609375,0.8828125,256,1242.5929203539822,2141.733333333333
518,1334.9296875,0.8203125,256,1159.8619047619047,2134.1521739130435
519,1518.99609375,0.8515625,256,1442.5412844036698,1957.6052631578948
520,1213.16796875,0.87890625,256,1014.16,2657.5806451612902
521,1170.73046875,0.90625,256,1157.7112068965516,1296.5833333333333
522,1262.46875,0.92578125,256,1108.746835443038,3179.9473684210525
523,1280.0703125,0.921875,256,1158.665254237288,2712.65
524,1559.19140625,0.81640625,256,1307.2870813397128,2679.3617021276596
525,1248.62890625,0.9453125,256,1186.6157024793388,2320.5714285714284
526,1135.81640625,0.94140625,256,1084.8713692946058,1954.3333333333333
527,1330.0625,0.94921875,256,1272.8271604938273,2399.923076923077
528,1429.296875,0.8828125,256,1266.6106194690265,2654.866666666667
529,1404.015625,0.8125,256,1249.4086538461538,2073.9791666666665
530,1197.31640625,0.91015625,256,1102.4377682403433,2158.478260869565
531,1209.34765625,0.859375,256,993.4136363636363,2528.9444444444443
532,1530.546875,0.88671875,256,1307.4493392070485,3276.862068965517
533,1325.2890625,0.89453125,256,1236.6244541484716,2077.296296296296
534,1304.19921875,0.875,256,1117.1026785714287,2613.875
535,1724.17578125,0.796875,256,1483.7941176470588,2667.2115384615386
536,1098.140625,0.79296875,256,919.9901477832512,1780.4905660377358
537,1113.26171875,0.91796875,256,1047.868085106383,1845.047619047619
538,1321.23046875,0.8984375,256,1252.5608695652174,1928.6923076923076
539,1440.2578125,0.8046875,256,1258.7815533980583,2187.94
540,1053.15234375,0.8984375,256,938.8434782608696,2064.346153846154
541,1056.03515625,0.84375,256,927.8981481481482,1747.975
542,1160.1328125,0.83984375,256,1162.6744186046512,1146.8048780487804
543,980.69921875,0.94921875,256,973.9547325102881,1106.7692307692307
544,1328.51171875,0.87890625,256,1256.0266666666666,1854.6129032258063
545,925.71484375,0.9375,256,866.5416666666666,1813.3125
546,1226.01171875,0.828125,256,902.9103773584906,2782.7727272727275
547,1201.55859375,0.90625,256,1144.3060344827586,1755.0
548,1416.1328125,0.9140625,256,1348.2991452991453,2137.6363636363635
549,1420.65625,0.8828125,256,1295.8761061946902,2360.6666666666665
550,1196.796875,0.84375,256,1073.662037037037,1861.725
551,1274.19921875,0.82421875,256,1187.2274881516587,1682.0
552,1173.203125,0.89453125,256,970.1266375545852,2895.5925925925926
553,938.95703125,0.984375,256,902.2857142857143,3249.25
554,1035.3046875,0.83984375,256,1031.860465116279,1053.3658536585365
555,918.640625,0.86328125,256,817.6108597285067,1556.5714285714287
556,1107.6484375,0.87109375,256,1039.780269058296,1566.2727272727273
557,1303.4453125,0.828125,256,1062.4811320754718,2464.4545454545455
558,927.6015625,0.8671875,256,870.2207207207207,1302.264705882353
559,897.23046875,0.9375,256,861.5291666666667,1432.75
560,1235.45703125,0.8359375,256,1144.3084112149534,1699.8809523809523
561,1116.57421875,0.83984375,256,971.106976744186,1879.3902439024391
562,1505.63671875,0.7734375,256,1275.4343434343434,2291.5
563,1060.15234375,0.83203125,256,983.2488262910798,1441.093023255814
564,1241.87890625,0.82421875,256,1099.6729857819905,1908.6666666666667
565,1582.38671875,0.76953125,256,1494.1776649746193,1876.915254237288
566,1196.4453125,0.8515625,256,907.6422018348624,2853.2631578947367
567,1312.85546875,0.890625,256,1177.1491228070176,2417.8928571428573
568,1163.50390625,0.78515625,256,1137.721393034826,1257.7272727272727
569,1327.0078125,0.82421875,256,1083.5450236966824,2468.5777777777776
570,699.98828125,0.98046875,256,693.191235059761,1041.2
571,1030.8984375,0.92578125,256,943.9029535864979,2116.0526315789475
572,886.47265625,0.8125,256,860.4567307692307,999.2083333333334
573,1048.8046875,0.94140625,256,943.1369294605809,2746.5333333333333
574,1256.66015625,0.859375,256,1185.8863636363637,1689.1666666666667
575,1192.77734375,0.83203125,256,1079.2957746478874,1754.906976744186
576,1153.92578125,0.75390625,256,905.8497409326425,1913.904761904762
577,891.0859375,0.91015625,256,883.8412017167382,964.4782608695652
578,1172.203125,0.890625,256,1059.1447368421052,2092.8214285714284
579,1312.86328125,0.859375,256,1204.8454545454545,1972.9722222222222
580,958.41796875,0.83984375,256,829.5395348837209,1634.2439024390244
581,1309.515625,0.76171875,256,1250.1435897435897,1499.311475409836
582,963.0390625,0.8515625,256,877.8256880733945,1451.8947368421052
583,1444.59765625,0.78515625,256,1135.8955223880596,2572.7636363636366
584,1000.828125,0.91015625,256,944.2832618025751,1573.6521739130435
585,1068.328125,0.890625,256,869.5921052631579,2686.6071428571427
586,1186.3203125,0.80859375,256,1076.2125603864733,1651.469387755102
587,1342.87109375,0.78515625,256,1137.9303482587065,2091.836363636364
588,995.4765625,0.80078125,256,978.8048780487804,1062.4901960784314
589,1024.2421875,0.8828125,256,908.6946902654868,1894.7
590,1092.27734375,0.80078125,256,971.4829268292683,1577.8235294117646
591,696.05078125,0.84765625,256,655.3087557603686,922.7435897435897
592,859.4453125,0.8125,256,767.5625,1257.6041666666667
593,1058.93359375,0.8125,256,1072.6923076923076,999.3125
594,983.3046875,0.92578125,256,926.9282700421941,1686.5263157894738
595,860.00390625,0.859375,256,817.0818181818182,1122.3055555555557
596,940.875,0.87890625,256,890.5022222222223,1306.483870967742
597,973.25390625,0.859375,256,826.290909090909,1871.361111111111
598,915.10546875,0.85546875,256,749.3744292237443,1896.054054054054
599,934.890625,0.87890625,256,799.3911111111111,1918.3548387096773
600,810.0859375,0.875,256,821.0446428571429,733.375
601,988.796875,0.8125,256,881.8269230769231,1452.3333333333333
602,1122.25390625,0.8203125,256,1006.8809523809524,1648.9565217391305
603,680.5,0.90625,256,638.1896551724138,1089.5
604,978.89453125,0.8359375,256,867.7990654205607,1544.952380952381
605,919.41796875,0.8203125,256,798.0619047619048,1473.4347826086957
606,956.1796875,0.83984375,256,849.413953488372,1516.0487804878048
607,1045.02734375,0.82421875,256,849.654028436019,1961.111111111111
608,823.8125,0.85546875,256,694.3881278538813,1589.8648648648648
609,898.81640625,0.85546875,256,843.6073059360731,1225.5945945945946
610,876.41796875,0.89453125,256,714.3013100436681,2251.4074074074074
611,927.25,0.75390625,256,811.5906735751296,1281.5714285714287
612,951.8515625,0.8515625,256,819.5229357798165,1711.0
613,747.05078125,0.76953125,256,660.7817258883249,1035.1016949152543
614,945.30078125,0.76171875,256,856.9076923076923,1227.8688524590164
615,762.61328125,0.82421875,256,731.3791469194313,909.0666666666667
616,778.734375,0.71875,256,670.0760869565217,1056.4166666666667
617,616.65625,0.90625,256,596.9008620689655,807.625
618,681.1796875,0.8671875,256,663.6216216216217,795.8235294117648
619,811.0,0.8515625,256,662.8532110091743,1660.8947368421052
620,886.77734375,0.72265625,256,659.4162162162162,1479.1971830985915
621,774.03125,0.84765625,256,693.63133640553,1221.3846153846155
622,713.5078125,0.796875,256,599.4362745098039,1161.0192307692307
623,746.32421875,0.90625,256,595.9396551724138,2200.0416666666665
624,518.625,0.85546875,256,475.2237442922374,775.5135135135135
625,770.28515625,0.84375,256,647.949074074074,1430.9
626,614.42578125,0.87890625,256,547.9511111111111,1096.9032258064517
627,668.22265625,0.828125,256,532.7783018867924,1320.8181818181818
628,675.51171875,0.87109375,256,490.9596412556054,1922.6363636363637
629,602.83203125,0.8046875,256,510.8495145631068,981.8
630,751.7265625,0.76953125,256,572.9035532994924,1348.8135593220338
631,381.95703125,0.83203125,256,350.3192488262911,538.6744186046511
632,653.953125,0.734375,256,549.7765957446809,941.9705882352941
633,725.4765625,0.81640625,256,681.2153110047847,922.2978723404256
634,583.5703125,0.83203125,256,447.0845070422535,1259.6511627906978
635,648.9921875,0.82421875,256,448.7914691943128,1587.7111111111112
636,743.359375,0.71484375,256,545.0546448087432,1240.4794520547946
637,635.26171875,0.84765625,256,546.7373271889401,1127.820512820513
638,650.1328125,0.734375,256,614.6542553191489,748.2205882352941
639,579.03125,0.75,256,530.296875,725.234375
640,707.56640625,0.7734375,256,590.6464646464647,1106.7068965517242
641,373.19921875,0.6953125,256,261.0280898876405,629.1794871794872
642,472.30859375,0.80859375,256,395.8309178743961,795.3877551020408
643,660.078125,0.79296875,256,537.1970443349753,1130.7358490566037
644,601.4609375,0.74609375,256,513.3507853403141,860.3692307692307
645,478.7265625,0.8359375,256,331.27570093457945,1230.0238095238096
646,583.3359375,0.8671875,256,536.8153153153153,887.0882352941177
647,840.52734375,0.78515625,256,610.4477611940298,1681.3636363636363
648,338.35546875,0.8671875,256,321.9099099099099,445.7352941176471
649,487.234375,0.76953125,256,431.65482233502536,672.8135593220339
650,546.97265625,0.734375,256,460.3031914893617,786.5882352941177
651,362.453125,0.8671875,256,311.8783783783784,692.6764705882352
652,760.54296875,0.7578125,256,516.6443298969073,1523.7096774193549
653,572.3359375,0.83203125,256,463.2723004694836,1112.5813953488373
654,365.46875,0.87109375,256,321.3273542600897,663.7575757575758
655,490.03515625,0.87109375,256,416.90582959641256,984.2121212121212
656,454.78125,0.70703125,256,400.6795580110497,585.3466666666667
657,661.94140625,0.7109375,256,524.5879120879121,999.7567567567568
658,598.8515625,0.73828125,256,418.12698412698415,1108.6567164179105
659,465.53515625,0.78515625,256,356.35820895522386,864.5272727272727
660,633.80859375,0.8046875,256,587.8155339805825,823.3
661,1248.68359375,0.34375,256,883.7159090909091,1439.857142857143
662,1335.24609375,0.20703125,256,891.4905660377359,1451.103448275862
663,853.25,0.328125,256,407.04761904761904,1071.1627906976744
664,609.96484375,0.3671875,256,365.74468085106383,751.6728395061729
665,561.9609375,0.35546875,256,427.1978021978022,636.2848484848485
666,677.015625,0.390625,256,560.27,751.8525641025641
667,989.1953125,0.26953125,256,381.1304347826087,1213.5614973262032
668,1016.9765625,0.2109375,256,628.0370370370371,1120.950495049505
669,834.50390625,0.33984375,256,634.080459770115,937.6804733727811
670,726.5546875,0.26953125,256,522.5797101449275,801.8181818181819
671,978.375,0.37109375,256,969.6210526315789,983.5403726708074
672,1295.34375,0.328125,256,1110.4404761904761,1385.6453488372092
673,892.67578125,0.140625,256,783.7777777777778,910.4954545454545
674,995.234375,0.2265625,256,722.7241379310345,1075.060606060606
675,660.3984375,0.28125,256,441.5833333333333,746.0217391304348
676,820.36328125,0.3515625,256,535.8111111111111,974.6385542168674
677,1449.87109375,0.32421875,256,677.722891566265,1820.3236994219653
678,1023.1484375,0.2109375,256,688.3333333333334,1112.6534653465346
679,1019.70703125,0.375,256,1031.3125,1012.74375
680,1233.9296875,0.2578125,256,1181.7424242424242,1252.0578947368422
681,1355.4765625,0.3515625,256,1092.6888888888889,1497.9518072289156
682,945.8984375,0.40625,256,573.3365384615385,1200.8092105263158
683,929.7578125,0.1953125,256,476.56,1039.7572815533981
684,1057.19921875,0.3125,256,958.775,1101.9375
685,615.05859375,0.29296875,256,448.58666666666664,684.0386740331492
686,1167.88671875,0.2421875,256,1211.6612903225807,1153.8969072164948
687,1165.05078125,0.109375,256,881.3928571428571,1199.8859649122808
688,1061.94921875,0.29296875,256,1017.4533333333334,1080.3867403314916
689,950.203125,0.375,256,548.4166666666666,1191.275
690,1201.578125,0.3125,256,560.1625,1493.1306818181818
691,601.03125,0.42578125,256,408.3211009174312,743.9251700680272
692,1008.87109375,0.453125,256,642.1465517241379,1312.7285714285715
693,851.85546875,0.2421875,256,541.8064516129032,950.9432989690722
694,909.66015625,0.28515625,256,543.4794520547945,1055.7322404371585
695,948.49609375,0.3046875,256,679.7948717948718,1066.241573033708
696,821.890625,0.3671875,256,662.6276595744681,914.3024691358024
697,706.71875,0.37109375,256,623.3789473684211,755.8944099378882
698,604.375,0.27734375,256,387.76056338028167,687.5081081081081
699,619.0078125,0.32421875,256,498.3975903614458,676.8728323699422
700,666.66015625,0.19921875,256,574.6078431372549,689.560975609756
701,793.859375,0.2734375,256,523.9285714285714,895.4462365591398
702,653.875,0.4140625,256,326.3018867924528,885.36
703,540.58984375,0.4140625,256,390.39622641509436,646.7266666666667
704,567.98828125,0.18359375,256,332.1063829787234,621.0334928229665
705,512.62890625,0.2265625,256,427.51724137931035,537.560606060606
706,721.015625,0.30859375,256,989.873417721519,601.0169491525423
707,643.38671875,0.19140625,256,532.5714285714286,669.6183574879227
708,570.1796875,0.28515625,256,238.72602739726028,702.3989071038251
709,429.20703125,0.36328125,256,469.0967741935484,406.44785276073617
710,409.31640625,0.30859375,256,370.9620253164557,426.43502824858757
711,467.28125,0.2109375,256,492.48148148148147,460.54455445544556
712,460.14453125,0.2109375,256,403.7962962962963,475.2079207920792
713,479.921875,0.2109375,256,335.1111111111111,518.6336633663366
714,276.9921875,0.25390625,256,278.4153846153846,276.5078534031414
715,326.43359375,0.13671875,256,221.4857142857143,343.0542986425339
716,258.25390625,0.20703125,256,247.60377358490567,261.0344827586207
717,383.48046875,0.125,256,318.1875,392.8080357142857
718,231.8359375,0.23046875,256,230.77966101694915,232.1522842639594
719,162.4609375,0.16015625,256,253.85365853658536,145.03255813953487
720,100.45703125,0.37109375,256,111.6842105263158,93.83229813664596
721,161.1328125,0.3828125,256,194.3265306122449,140.54430379746836
722,117.41015625,0.3203125,256,112.03658536585365,119.94252873563218
723,135.2578125,0.08984375,256,149.82608695652175,133.8197424892704
724,136.04296875,0.2734375,256,158.61428571428573,127.54838709677419
725,123.44140625,0.21875,256,174.58928571428572,109.12
726,204.8359375,0.2578125,256,191.75757575757575,209.37894736842105
727,179.53125,0.19921875,256,220.9607843137255,169.22439024390243
728,186.40625,0.21484375,256,199.29090909090908,182.88059701492537
729,150.109375,0.08203125,256,89.23809523809524,155.54893617021276
730,197.37890625,0.078125,256,389.9,181.0635593220339
731,268.0859375,0.046875,256,401.75,261.51229508196724
732,666.95703125,0.1015625,256,634.7307692307693,670.6
733,302.7734375,0.04296875,256,63.90909090909091,313.49795918367346
734,296.6015625,0.078125,256,113.7,312.10169491525426
735,206.421875,0.1796875,256,170.1086956521739,214.3761904761905
736,89.3125,0.1484375,256,111.71052631578948,85.40825688073394
737,124.03515625,0.10546875,256,349.22222222222223,97.48471615720524
738,57.703125,0.07421875,256,69.84210526315789,56.729957805907176
739,44.5625,0.13671875,256,43.57142857142857,44.71945701357466
740,49.17578125,0.1015625,256,31.923076923076923,51.12608695652174
741,40.30859375,0.0390625,256,47.2,40.02845528455285
742,43.34375,0.02734375,256,32.0,43.66265060240964
743,36.87890625,0.10546875,256,34.407407407407405,37.1703056768559
744,44.56640625,0.1015625,256,87.92307692307692,39.665217391304346
745,29.28515625,0.05859375,256,33.266666666666666,29.03734439834025
746,30.41796875,0.07421875,256,33.421052631578945,30.17721518987342
747,34.3203125,0.08203125,256,32.142857142857146,34.51489361702128
748,15.75390625,0.04296875,256,15.727272727272727,15.755102040816327
749,12.28125,0.01953125,256,11.0,12.306772908366534
750,12.65625,0.01953125,256,11.0,12.689243027888446
751,14.05078125,0.05078125,256,15.0,14.0
752,12.49609375,0.05859375,256,10.0,12.651452282157676
753,13.80078125,0.0703125,256,13.722222222222221,13.806722689075631
754,14.7578125,0.10546875,256,13.333333333333334,14.925764192139738
755,13.125,0.171875,256,12.522727272727273,13.25
756,13.3203125,0.0234375,256,10.0,13.4
757,11.875,0.0234375,256,10.0,11.92
758,11.97265625,0.04296875,256,11.0,12.016326530612245
759,13.84765625,0.01953125,256,15.0,13.824701195219124
760,12.78515625,0.0625,256,12.8125,12.783333333333333
761,14.49609375,0.1171875,256,15.033333333333333,14.424778761061948
762,12.8671875,0.08203125,256,12.619047619047619,12.88936170212766
763,12.13671875,0.015625,256,11.0,12.154761904761905
764,12.2734375,0.01953125,256,12.8,12.262948207171315
765,11.46875,0.05859375,256,10.0,11.560165975103734
766,101.68359375,0.02734375,256,10.0,104.26104417670683
767,13.09375,0.03515625,256,11.0,13.17004048582996
768,12.01171875,0.08984375,256,12.217391304347826,11.991416309012875
769,11.203125,0.1796875,256,11.543478260869565,11.128571428571428
770,10.89453125,0.12109375,256,11.451612903225806,10.817777777777778
771,12.265625,0.0234375,256,17.0,12.152
772,14.734375,0.22265625,256,13.666666666666666,15.040201005025125
773,14.9375,0.140625,256,18.583333333333332,14.340909090909092
774,13.84765625,0.140625,256,11.527777777777779,14.227272727272727
775,15.99609375,0.34375,256,15.068181818181818,16.482142857142858
776,13.09765625,0.25390625,256,13.784615384615385,12.863874345549739
777,13.0390625,0.12109375,256,11.548387096774194,13.244444444444444
778,14.54296875,0.078125,256,16.6,14.36864406779661
779,15.27734375,0.1875,256,16.375,15.024038461538462
780,14.40625,0.10546875,256,11.666666666666666,14.729257641921397
781,15.9921875,0.18359375,256,16.27659574468085,15.92822966507177
782,11.484375,0.11328125,256,11.517241379310345,11.480176211453745
783,11.640625,0.03515625,256,11.88888888888889,11.631578947368421
784,13.796875,0.0390625,256,14.0,13.788617886178862
785,29.0703125,0.1015625,256,11.461538461538462,31.06086956521739
786,12.40234375,0.0546875,256,10.214285714285714,12.52892561983471
787,12.109375,0.07421875,256,10.421052631578947,12.244725738396625
788,15.87890625,0.078125,256,12.6,16.156779661016948
789,12.2734375,0.078125,256,11.4,12.347457627118644
790,12.36328125,0.05078125,256,12.0,12.382716049382717
791,15.59375,0.14453125,256,31.64864864864865,12.881278538812785
792,13.84765625,0.015625,256,16.25,13.80952380952381
793,268.3359375,0.08984375,256,15.521739130434783,293.2918454935622
794,14.65625,0.0546875,256,13.0,14.75206611570248
795,15.515625,0.0546875,256,11.642857142857142,15.739669421487603
796,15.76171875,0.10546875,256,13.407407407407407,16.03930131004367
797,31.69140625,0.1796875,256,16.804347826086957,34.95238095238095
798,21.515625,0.0390625,256,11.1,21.9390243902439
799,11.25390625,0.08203125,256,12.523809523809524,11.140425531914893
800,15.6796875,0.02734375,256,22.0,15.502008032128513
801,15.7734375,0.24609375,256,14.0,16.352331606217618
802,18.71875,0.1015625,256,13.153846153846153,19.347826086956523
803,14.83203125,0.15234375,256,13.179487179487179,15.129032258064516
804,17.74609375,0.12890625,256,10.696969696969697,18.789237668161434
805,16.02734375,0.0859375,256,12.227272727272727,16.384615384615383
806,15.7421875,0.25,256,12.65625,16.770833333333332
807,13.45703125,0.125,256,15.0,13.236607142857142
808,18.61328125,0.0546875,256,19.357142857142858,18.570247933884296
809,13.9609375,0.1328125,256,14.647058823529411,13.855855855855856
810,14.96875,0.0546875,256,11.0,15.198347107438016
811,14.0,0.0859375,256,13.909090909090908,14.008547008547009
812,12.8515625,0.046875,256,14.583333333333334,12.76639344262295
813,78.140625,0.01953125,256,42.8,78.84462151394422
814,15.53125,0.07421875,256,11.947368421052632,15.818565400843882
815,29.1640625,0.0703125,256,10.833333333333334,30.550420168067227
816,12.9296875,0.015625,256,11.75,12.948412698412698
817,12.20703125,0.15625,256,14.5,11.782407407407407
818,30.5234375,0.2265625,256,14.155172413793103,35.31818181818182
819,15.91796875,0.0546875,256,11.0,16.202479338842974
820,16.48046875,0.03125,256,14.0,16.56048387096774
821,11.59765625,0.10546875,256,11.0,11.668122270742359
822,17.5,0.0390625,256,35.5,16.76829268292683
823,13.38671875,0.11328125,256,19.06896551724138,12.66079295154185
824,13.9609375,0.05859375,256,17.0,13.771784232365146
825,14.85546875,0.16796875,256,17.441860465116278,14.333333333333334
826,13.19921875,0.12890625,256,12.909090909090908,13.242152466367713
827,12.421875,0.09765625,256,11.72,12.497835497835498
828,12.9375,0.08984375,256,12.478260869565217,12.982832618025752
829,14.8671875,0.140625,256,15.0,14.845454545454546
830,13.15625,0.12109375,256,15.516129032258064,12.831111111111111
831,44.6875,0.09375,256,10.75,48.19827586206897
832,14.765625,0.05859375,256,10.0,15.062240663900415
833,14.2421875,0.10546875,256,13.222222222222221,14.362445414847162
834,13.78125,0.05859375,256,11.866666666666667,13.900414937759336
835,14.54296875,0.08984375,256,12.695652173913043,14.725321888412017
836,12.5859375,0.171875,256,12.772727272727273,12.547169811320755
837,13.79296875,0.08203125,256,11.238095238095237,14.02127659574468
838,13.6953125,0.05859375,256,11.0,13.863070539419088
839,13.09375,0.05859375,256,10.266666666666667,13.269709543568466
840,12.87890625,0.16015625,256,13.487804878048781,12.762790697674419
841,12.20703125,0.1484375,256,12.210526315789474,12.206422018348624
842,12.45703125,0.0546875,256,13.0,12.425619834710744
843,13.65234375,0.078125,256,11.0,13.877118644067796
844,23.28125,0.046875,256,39.166666666666664,22.5
845,13.6484375,0.05859375,256,26.4,12.854771784232366
846,188.125,0.078125,256,16.8,202.64406779661016
847,20.12109375,0.109375,256,20.142857142857142,20.11842105263158
848,13.66015625,0.06640625,256,20.823529411764707,13.150627615062762
849,13.53125,0.05859375,256,11.0,13.688796680497925
850,12.58984375,0.078125,256,12.5,12.597457627118644
851,14.51171875,0.03515625,256,14.777777777777779,14.502024291497976
852,12.59765625,0.09375,256,11.5,12.711206896551724
853,13.296875,0.03125,256,18.375,13.133064516129032
854,13.08984375,0.09765625,256,12.16,13.19047619047619
855,12.97265625,0.09765625,256,10.64,13.225108225108226
856,14.08984375,0.19140625,256,16.040816326530614,13.628019323671497
857,29.328125,0.140625,256,10.777777777777779,32.36363636363637
858,15.26171875,0.12109375,256,15.838709677419354,15.182222222222222
859,14.58984375,0.12109375,256,16.0,14.395555555555555
860,15.328125,0.1796875,256,18.304347826086957,14.676190476190476
861,14.35546875,0.03515625,256,21.444444444444443,14.097165991902834
862,13.8203125,0.1171875,256,13.066666666666666,13.920353982300885
863,13.43359375,0.07421875,256,16.94736842105263,13.151898734177216
864,14.20703125,0.19921875,256,13.843137254901961,14.297560975609755
865,15.3125,0.0390625,256,24.4,14.94308943089431
866,15.75,0.0390625,256,14.8,15.788617886178862
867,15.38671875,0.1015625,256,16.076923076923077,15.308695652173913
868,13.78515625,0.1171875,256,14.733333333333333,13.65929203539823
869,14.1640625,0.11328125,256,16.03448275862069,13.92511013215859
870,13.83984375,0.22265625,256,15.912280701754385,13.246231155778894
871,15.5390625,0.1484375,256,16.289473684210527,15.408256880733944
872,13.61328125,0.15234375,256,12.205128205128204,13.866359447004609
873,14.0078125,0.14453125,256,12.675675675675675,14.232876712328768
874,12.625,0.1796875,256,12.869565217391305,12.571428571428571
875,11.87109375,0.171875,256,11.704545454545455,11.90566037735849
876,10.4453125,0.14453125,256,11.972972972972974,10.187214611872147
